,unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
915,1567036800,2019-08-29,BTC/USD,9720.2,9720.2,9320.0,9490.0,7717.10637568,73235339.5052032
914,1567123200,2019-08-30,BTC/USD,9490.56,9700.0,9350.1,9579.75,5317.3097001,50938497.59953297
913,1567209600,2019-08-31,BTC/USD,9569.3,9682.73,9443.19,9594.15,1572.15542709,15083494.990815524
912,1567296000,2019-09-01,BTC/USD,9593.5,9832.0,9538.75,9767.53,1799.36720121,17575373.11883471
911,1567382400,2019-09-02,BTC/USD,9767.56,10471.0,9753.24,10384.48,6144.79883515,63810540.60763847
910,1567468800,2019-09-03,BTC/USD,10384.07,10783.0,10286.0,10617.61,11443.53849727,121503028.78399892
909,1567555200,2019-09-04,BTC/USD,10617.72,10834.15,10378.7,10586.26,10088.7236301,106801851.41638242
908,1567641600,2019-09-05,BTC/USD,10586.26,10664.13,10461.97,10573.66,4555.62463429,48169625.9706068
907,1567728000,2019-09-06,BTC/USD,10573.04,10949.0,10204.18,10311.09,10701.50994422,110344232.1707474
906,1567814400,2019-09-07,BTC/USD,10309.04,10580.0,10297.58,10484.39,3148.50895336,33010195.785518046
905,1567900800,2019-09-08,BTC/USD,10497.57,10594.88,10229.49,10400.18,3130.86103548,32561518.323978387
904,1567987200,2019-09-09,BTC/USD,10387.33,10542.93,10060.0,10307.45,6059.76274364,62460701.49193213
903,1568073600,2019-09-10,BTC/USD,10317.62,10390.09,9910.0,10096.0,4658.92141056,47036470.561013766
902,1568160000,2019-09-11,BTC/USD,10093.39,10243.01,9855.11,10154.46,4614.34849343,46856217.2025952
901,1568246400,2019-09-12,BTC/USD,10163.81,10465.0,10027.52,10420.34,4719.04668642,49174070.94836978
900,1568332800,2019-09-13,BTC/USD,10423.99,10458.13,10153.87,10368.65,3755.41742244,38938608.8571825
899,1568419200,2019-09-14,BTC/USD,10365.81,10441.47,10217.01,10355.37,2656.15453049,27505462.940400235
898,1568505600,2019-09-15,BTC/USD,10362.52,10383.2,10258.49,10305.74,2297.72276878,23679733.4471268
897,1568592000,2019-09-16,BTC/USD,10320.36,10378.07,10060.95,10269.98,5496.03749388,56444195.141397715
896,1568678400,2019-09-17,BTC/USD,10257.2,10280.53,10130.59,10195.73,5078.59865576,51780020.6724919
895,1568764800,2019-09-18,BTC/USD,10182.96,10263.65,10080.0,10152.09,3952.00683587,40121129.07836747
894,1568851200,2019-09-19,BTC/USD,10161.59,10380.07,9600.0,10271.53,7455.91141166,76583617.74220805
893,1568937600,2019-09-20,BTC/USD,10284.72,10308.04,10055.0,10169.02,4463.38202069,45388221.03603703
892,1569024000,2019-09-21,BTC/USD,10169.02,10180.43,9913.35,9985.28,4148.89981496,41427926.34432379
891,1569110400,2019-09-22,BTC/USD,9973.0,10093.24,9842.35,10020.58,3213.9540957,32205684.132289503
890,1569196800,2019-09-23,BTC/USD,10022.38,10048.06,9606.0,9682.19,5447.96313246,52748214.161472894
889,1569283200,2019-09-24,BTC/USD,9685.69,9782.0,7998.0,8536.82,28154.41355726,240349160.7438883
888,1569369600,2019-09-25,BTC/USD,8536.71,8746.83,8216.0,8432.16,17435.8678913,147022027.7983042
887,1569456000,2019-09-26,BTC/USD,8443.44,8467.89,7733.99,8055.03,16662.32021152,134215489.17339994
886,1569542400,2019-09-27,BTC/USD,8055.25,8294.04,7866.0,8187.72,10165.85293694,83235157.40884238
885,1569628800,2019-09-28,BTC/USD,8199.96,8356.4,8009.84,8218.07,6315.48953894,51901135.11527664
884,1569715200,2019-09-29,BTC/USD,8218.07,8244.07,7902.66,8047.6,5366.5707177,43188014.50776252
883,1569801600,2019-09-30,BTC/USD,8060.13,8368.5,7714.7,8298.45,9518.99210777,78992880.05672397
882,1569888000,2019-10-01,BTC/USD,8304.47,8531.25,8195.42,8319.01,10224.59198253,85058482.9485869
881,1569974400,2019-10-02,BTC/USD,8326.41,8393.39,8170.91,8373.42,4952.5341152,41469648.21089798
880,1570060800,2019-10-03,BTC/USD,8377.68,8419.23,8029.14,8239.92,8701.12039607,71696535.97398512
879,1570147200,2019-10-04,BTC/USD,8243.39,8244.93,7986.65,8152.07,6278.78141904,51185065.64271341
878,1570233600,2019-10-05,BTC/USD,8157.89,8195.0,8016.26,8145.17,4445.10406787,36206128.30049269
877,1570320000,2019-10-06,BTC/USD,8150.73,8176.46,7772.71,7854.12,6454.53572694,50694698.14367399
876,1570406400,2019-10-07,BTC/USD,7863.75,8313.7,7763.54,8205.53,9363.32718459,76831062.11296879
875,1570492800,2019-10-08,BTC/USD,8211.04,8344.12,8109.74,8178.54,3577.72287319,29260549.627299342
874,1570579200,2019-10-09,BTC/USD,8185.85,8707.8,8110.0,8586.34,11634.19484623,99895152.5759785
873,1570665600,2019-10-10,BTC/USD,8586.57,8666.84,8450.61,8582.11,7435.43199033,63811695.238531
872,1570752000,2019-10-11,BTC/USD,8589.08,8820.0,8222.88,8265.55,7824.58718752,64674516.62780593
871,1570838400,2019-10-12,BTC/USD,8265.16,8427.76,8254.68,8303.43,1828.83312447,15185587.830717932
870,1570924800,2019-10-13,BTC/USD,8303.43,8474.48,8132.91,8282.96,4445.28381368,36820108.01735889
869,1571011200,2019-10-14,BTC/USD,8278.39,8416.67,8215.41,8362.99,4294.6073892,35915758.64980571
868,1571097600,2019-10-15,BTC/USD,8353.33,8420.85,8086.0,8155.13,5044.66127938,41139868.539310224
867,1571184000,2019-10-16,BTC/USD,8162.45,8179.1,7912.66,7995.89,8644.40011646,69119672.44720134
866,1571270400,2019-10-17,BTC/USD,7995.73,8130.71,7936.71,8073.32,5395.88599206,43562714.297417834
865,1571356800,2019-10-18,BTC/USD,8069.26,8120.77,7811.62,7955.08,5611.09353737,44636697.97726134
864,1571443200,2019-10-19,BTC/USD,7950.48,8096.76,7875.0,7960.49,3461.12529207,27552253.27627031
863,1571529600,2019-10-20,BTC/USD,7965.39,8314.77,7874.68,8235.74,6358.92499072,52370452.903072335
862,1571616000,2019-10-21,BTC/USD,8236.49,8352.0,8156.0,8213.65,4919.73416831,40408974.55153944
861,1571702400,2019-10-22,BTC/USD,8206.53,8314.77,7989.15,8025.9,5678.93483059,45578563.05683229
860,1571788800,2019-10-23,BTC/USD,8021.57,8052.04,7293.55,7470.77,13306.18266092,99407430.23772132
859,1571875200,2019-10-24,BTC/USD,7470.77,7512.0,7356.0,7435.0,4997.4230935,37155840.7001725
858,1571961600,2019-10-25,BTC/USD,7427.0,8784.29,7393.14,8662.66,19113.79549622,165576311.69328514
857,1572048000,2019-10-26,BTC/USD,8677.09,10350.0,8642.46,9252.75,38751.80025476,358560719.8072306
856,1572134400,2019-10-27,BTC/USD,9262.72,9819.92,9092.66,9557.08,17783.02515594,169953794.05733103
855,1572220800,2019-10-28,BTC/USD,9547.32,9950.0,9177.84,9216.44,14722.01859796,135684601.08698246
854,1572307200,2019-10-29,BTC/USD,9216.39,9573.35,9051.48,9426.94,9059.61157854,85404414.77420187
853,1572393600,2019-10-30,BTC/USD,9426.94,9437.06,8985.25,9159.94,8814.43804818,80739723.65504591
852,1572480000,2019-10-31,BTC/USD,9169.55,9438.61,8961.53,9150.07,10113.15940929,92536116.51616214
851,1572566400,2019-11-01,BTC/USD,9158.08,9303.53,9054.6,9250.45,6640.55238456,61428097.80575306
850,1572652800,2019-11-02,BTC/USD,9250.7,9396.91,9201.19,9304.75,2701.13696278,25133404.154427204
849,1572739200,2019-11-03,BTC/USD,9304.75,9384.32,9067.0,9207.0,2539.21833111,23378583.17452977
848,1572825600,2019-11-04,BTC/USD,9207.0,9586.5,9122.33,9410.76,4962.44231548,46700353.64482656
847,1572912000,2019-11-05,BTC/USD,9410.76,9485.0,9165.2,9320.14,4979.57899177,46410373.34435525
846,1572998400,2019-11-06,BTC/USD,9319.1,9448.19,9254.68,9344.78,4670.23465673,43642315.415517375
845,1573084800,2019-11-07,BTC/USD,9346.02,9373.48,9080.0,9199.36,3975.97661681,36576440.24961724
844,1573171200,2019-11-08,BTC/USD,9209.3,9253.39,8661.0,8767.37,9699.74677043,85041268.84266487
843,1573257600,2019-11-09,BTC/USD,8760.38,8876.94,8720.0,8812.21,2271.51792167,20017092.944519587
842,1573344000,2019-11-10,BTC/USD,8806.85,9142.33,8750.85,9024.49,2663.27825012,24034727.93542544
841,1573430400,2019-11-11,BTC/USD,9029.88,9075.32,8593.0,8720.36,6392.97505953,55749043.99012303
840,1573516800,2019-11-12,BTC/USD,8720.36,8872.47,8549.0,8813.91,4721.90610684,41618455.45413814
839,1573603200,2019-11-13,BTC/USD,8817.0,8839.46,8700.0,8755.24,3185.82098874,27892627.35345599
838,1573689600,2019-11-14,BTC/USD,8765.53,8791.78,8555.0,8636.9,3412.80581524,29476062.545646355
837,1573776000,2019-11-15,BTC/USD,8632.07,8799.03,8363.0,8463.49,5213.70141434,44126109.78325245
836,1573862400,2019-11-16,BTC/USD,8459.38,8539.53,8423.0,8484.63,1180.57339029,10016728.40445624
835,1573948800,2019-11-17,BTC/USD,8485.61,8631.6,8375.0,8499.31,2074.00770126,17627634.39539613
834,1574035200,2019-11-18,BTC/USD,8499.53,8508.4,8010.7,8170.65,4825.65562506,39428743.13289648
833,1574121600,2019-11-19,BTC/USD,8176.9,8197.77,7989.15,8121.63,4412.39464174,35835836.69419484
832,1574208000,2019-11-20,BTC/USD,8124.08,8231.04,8027.28,8088.44,2996.00619203,24233016.32386313
831,1574294400,2019-11-21,BTC/USD,8085.54,8116.92,7394.09,7611.51,9374.99957046,71357902.980552
830,1574380800,2019-11-22,BTC/USD,7612.23,7714.7,6785.0,7285.85,20120.14646602,146592369.1294518
829,1574467200,2019-11-23,BTC/USD,7276.21,7356.49,7102.16,7320.39,5550.47222776,40631621.39137203
828,1574553600,2019-11-24,BTC/USD,7330.98,7349.68,6861.96,6908.36,6047.01776023,41774975.61406252
827,1574640000,2019-11-25,BTC/USD,6900.9,7380.0,6515.0,7122.14,18716.60131311,133302254.87615326
826,1574726400,2019-11-26,BTC/USD,7127.12,7344.91,7018.78,7159.22,7643.84956815,54724000.70529085
825,1574812800,2019-11-27,BTC/USD,7168.74,7676.27,6847.72,7527.84,15156.9919345,114099410.16420648
824,1574899200,2019-11-28,BTC/USD,7517.82,7659.92,7372.19,7436.72,6925.58489749,51503635.71886183
823,1574985600,2019-11-29,BTC/USD,7429.32,7870.35,7411.17,7753.69,7658.87160206,59384516.1521766
822,1575072000,2019-11-30,BTC/USD,7753.69,7815.0,7452.08,7550.67,5446.27351349,41123014.03010354
821,1575158400,2019-12-01,BTC/USD,7560.2,7560.2,7233.87,7412.66,5477.97290774,40606350.65428799
820,1575244800,2019-12-02,BTC/USD,7411.75,7431.07,7140.08,7309.64,4324.30016255,31609077.440181985
819,1575331200,2019-12-03,BTC/USD,7317.94,7415.0,7238.04,7300.43,2552.20229834,18632174.224870287
818,1575417600,2019-12-04,BTC/USD,7299.2,7772.71,7087.09,7197.78,7737.39153487,55692042.04185659
817,1575504000,2019-12-05,BTC/USD,7199.58,7500.0,7150.06,7390.42,4641.75678879,34304532.2070094
816,1575590400,2019-12-06,BTC/USD,7397.35,7618.99,7305.56,7541.79,4167.2401632,31428450.19042013
815,1575676800,2019-12-07,BTC/USD,7535.46,7638.88,7486.7,7502.65,2034.573719,15264694.51285535
814,1575763200,2019-12-08,BTC/USD,7505.86,7580.0,7382.69,7524.26,1798.77041268,13534416.265311616
813,1575849600,2019-12-09,BTC/USD,7516.8,7666.0,7268.03,7340.52,6582.47031165,48318754.97207306
812,1575936000,2019-12-10,BTC/USD,7332.05,7400.0,7150.23,7216.07,4090.62092926,29518206.96900521
811,1576022400,2019-12-11,BTC/USD,7224.5,7271.0,7122.28,7207.42,3419.93896517,24648936.49634556
810,1576108800,2019-12-12,BTC/USD,7208.95,7296.19,7072.2,7188.42,4376.88899274,31462916.37319207
809,1576195200,2019-12-13,BTC/USD,7185.15,7302.35,7179.65,7257.47,3178.07849595,23064809.34200225
808,1576281600,2019-12-14,BTC/USD,7255.94,7269.0,7007.48,7059.03,2012.34890643,14205231.300956562
807,1576368000,2019-12-15,BTC/USD,7066.35,7225.23,7007.0,7115.08,1848.34572822,13151127.723943558
806,1576454400,2019-12-16,BTC/USD,7115.08,7147.91,6820.0,6882.19,5923.05547919,40763593.18832663
805,1576540800,2019-12-17,BTC/USD,6882.08,6938.77,6550.0,6612.3,7107.25638535,46995311.3968498
804,1576627200,2019-12-18,BTC/USD,6619.53,7449.68,6425.0,7286.91,12873.63439214,93809015.1884289
803,1576713600,2019-12-19,BTC/USD,7286.91,7372.12,7000.0,7149.57,5936.55634536,42443825.15009549
802,1576800000,2019-12-20,BTC/USD,7157.53,7218.11,7072.61,7194.11,3201.66392251,23033122.441568412
801,1576886400,2019-12-21,BTC/USD,7194.13,7194.13,7109.73,7147.4,1689.08199513,12072544.65199216
800,1576972800,2019-12-22,BTC/USD,7147.4,7530.0,7124.52,7509.7,3796.22608082,28508518.999133952
799,1577059200,2019-12-23,BTC/USD,7521.88,7692.98,7247.86,7316.17,6710.7673604,49097114.839137666
798,1577145600,2019-12-24,BTC/USD,7317.47,7431.1,7156.0,7251.52,4194.58980335,30417151.850788593
797,1577232000,2019-12-25,BTC/USD,7247.45,7266.81,7110.73,7195.79,1504.52751296,10826264.032482438
796,1577318400,2019-12-26,BTC/USD,7195.8,7432.0,7150.0,7188.3,3116.74715162,22404113.549990047
795,1577404800,2019-12-27,BTC/USD,7195.17,7255.37,7052.0,7246.0,4024.57086599,29162040.49496354
794,1577491200,2019-12-28,BTC/USD,7247.7,7349.65,7231.0,7296.24,1579.70272647,11525890.220979473
793,1577577600,2019-12-29,BTC/USD,7297.43,7524.46,7274.43,7385.54,2583.85134193,19083137.439877693
792,1577664000,2019-12-30,BTC/USD,7372.79,7384.9,7199.0,7220.24,3722.91334933,26880327.88136644
791,1577750400,2019-12-31,BTC/USD,7222.74,7302.35,7112.55,7168.36,2638.69130899,18915089.231711555
